level,geography,fips,method,year,horizon,projected,lower_50,upper_50,lower_80,upper_80,lower_95,upper_95
county,Williams County,38105,sdc_2024,2025,0,41767.00,41767.00,41767.00,41767.00,41767.00,41767.00,41767.00
county,Williams County,38105,sdc_2024,2026,1,41629.59,41145.87,41732.10,40876.62,42097.27,40740.18,42570.35
county,Williams County,38105,sdc_2024,2027,2,41695.08,40811.38,41785.79,40367.35,42649.34,39988.41,42991.22
county,Williams County,38105,sdc_2024,2028,3,41963.20,40640.68,42117.19,39761.76,43128.31,38382.73,43891.77
county,Williams County,38105,sdc_2024,2029,4,42438.00,40333.90,42591.56,39207.18,43847.69,37606.46,44749.55
county,Williams County,38105,sdc_2024,2030,5,43129.08,40151.06,42327.27,38146.45,45211.24,36158.39,47578.37
county,Williams County,38105,sdc_2024,2031,6,43830.48,40319.64,42885.78,38707.79,46589.85,36579.72,49549.75
county,Williams County,38105,sdc_2024,2032,7,44544.48,40392.98,43480.15,37982.21,47467.28,36541.76,51244.09
county,Williams County,38105,sdc_2024,2033,8,45272.65,40381.74,44023.83,37789.47,48422.98,36565.40,51779.51
county,Williams County,38105,sdc_2024,2034,9,46017.03,40247.53,44621.68,37266.97,48752.45,35664.79,52930.84
county,Williams County,38105,sdc_2024,2035,10,46780.36,39281.04,43457.32,35080.15,46350.03,33927.88,48473.99
county,Williams County,38105,sdc_2024,2036,11,47565.83,39728.90,43892.77,34934.77,46984.48,32849.55,50297.50
county,Williams County,38105,sdc_2024,2037,12,48377.54,39912.28,44521.77,35761.69,48107.83,33752.00,51037.01
county,Williams County,38105,sdc_2024,2038,13,49220.00,40129.19,45351.97,36340.82,48493.85,33876.70,51927.28
county,Williams County,38105,sdc_2024,2039,14,50097.00,39998.25,45848.62,36921.81,49334.57,33481.18,52693.03
county,Williams County,38105,sdc_2024,2040,15,51010.99,39654.15,45246.18,35221.20,50280.85,33952.14,51600.43
county,Williams County,38105,sdc_2024,2041,16,51945.43,40029.67,45140.58,35790.69,51285.18,33596.64,53337.44
county,Williams County,38105,sdc_2024,2042,17,52897.14,39882.80,45729.58,35880.49,52167.71,32377.42,54798.70
county,Williams County,38105,sdc_2024,2043,18,53865.83,40029.10,46255.99,35461.84,51893.68,31895.29,56049.37
county,Williams County,38105,sdc_2024,2044,19,54850.71,40241.06,46656.89,35111.16,52602.92,31030.35,56354.05
county,Williams County,38105,sdc_2024,2045,20,55850.84,37125.04,50643.47,31041.53,56726.98,27400.80,60367.71
county,Williams County,38105,sdc_2024,2046,21,56875.59,36891.38,51175.32,30463.39,57603.31,26616.49,61450.21
county,Williams County,38105,sdc_2024,2047,22,57829.17,36582.78,51626.26,29812.98,58396.06,25761.52,62447.52
county,Williams County,38105,sdc_2024,2048,23,58792.93,36252.79,52069.88,29134.85,59187.82,24875.05,63447.62
county,Williams County,38105,sdc_2024,2049,24,59761.99,35897.97,52501.69,28426.04,59973.63,23954.39,64445.28
county,Williams County,38105,sdc_2024,2050,25,60732.12,35515.60,52917.91,27684.29,60749.22,22997.57,65435.94
county,Williams County,38105,sdc_2024,2051,26,61696.54,35101.76,53312.66,26906.58,61507.84,22002.09,66412.33
county,Williams County,38105,sdc_2024,2052,27,62648.33,34652.89,53680.13,26090.33,62242.68,20965.99,67367.03
county,Williams County,38105,sdc_2024,2053,28,63583.52,34167.44,54017.22,25234.72,62949.93,19888.85,68295.80
county,Williams County,38105,sdc_2024,2054,29,64499.02,33644.59,54321.71,24339.56,63626.74,18770.87,69195.42
county,Williams County,38105,sdc_2024,2055,30,65393.06,33084.37,54592.55,23405.36,64271.57,17612.85,70064.07
state,North Dakota,38,m2026,2025,0,799358.00,799358.00,799358.00,799358.00,799358.00,799358.00,799358.00
state,North Dakota,38,m2026,2026,1,799790.52,788555.06,797514.32,787229.17,801748.25,786787.21,803159.56
state,North Dakota,38,m2026,2027,2,801112.56,781976.98,795332.33,781003.27,802048.82,780678.70,804287.64
state,North Dakota,38,m2026,2028,3,803206.60,769505.66,799261.45,766963.99,802303.71,766116.77,803317.80
state,North Dakota,38,m2026,2029,4,806088.09,755810.36,802088.07,749082.99,802943.78,746840.53,803229.01
state,North Dakota,38,m2026,2030,5,809856.59,740287.89,768651.90,734947.45,780329.87,733167.30,784222.53
state,North Dakota,38,m2026,2031,6,813487.50,730695.63,770569.12,722052.48,785850.08,719171.44,790943.73
state,North Dakota,38,m2026,2032,7,817137.34,724543.83,765918.76,720014.84,786214.73,718505.18,792980.06
state,North Dakota,38,m2026,2033,8,820865.37,715791.32,758033.46,714732.40,782319.83,714379.43,790415.29
state,North Dakota,38,m2026,2034,9,824674.29,703847.13,756696.80,696811.01,781370.47,694465.64,789595.03
state,North Dakota,38,m2026,2035,10,828536.17,681655.14,692000.66,678551.49,695104.31,677516.94,696138.87
state,North Dakota,38,m2026,2036,11,832388.87,669928.20,689188.02,664150.26,694965.96,662224.28,696891.94
state,North Dakota,38,m2026,2037,12,836296.68,668188.92,687116.82,662510.55,692795.19,660617.76,694687.98
state,North Dakota,38,m2026,2038,13,840245.64,665205.67,681657.68,660270.06,686593.28,658624.86,688238.48
state,North Dakota,38,m2026,2039,14,844228.61,660551.90,675880.56,655953.30,680479.16,654420.44,682012.02
state,North Dakota,38,m2026,2040,15,848251.80,633897.72,633897.72,633897.72,633897.72,633897.72,633897.72
state,North Dakota,38,m2026,2041,16,852067.01,633078.97,633078.97,633078.97,633078.97,633078.97,633078.97
state,North Dakota,38,m2026,2042,17,855649.96,628582.71,628582.71,628582.71,628582.71,628582.71,628582.71
state,North Dakota,38,m2026,2043,18,859009.14,619955.49,619955.49,619955.49,619955.49,619955.49,619955.49
state,North Dakota,38,m2026,2044,19,862161.05,611588.60,611588.60,611588.60,611588.60,611588.60,611588.60
state,North Dakota,38,m2026,2045,20,865136.74,560855.92,617693.26,535278.23,643270.94,519971.02,658578.16
state,North Dakota,38,m2026,2046,21,868235.04,547441.68,605567.58,521284.11,631725.14,505629.86,647379.39
state,North Dakota,38,m2026,2047,22,869637.43,532893.84,592169.07,506219.05,618843.86,490255.27,634807.64
state,North Dakota,38,m2026,2048,23,871157.40,518380.73,578787.77,491196.63,605971.87,474928.03,622240.47
state,North Dakota,38,m2026,2049,24,872777.25,503884.98,565407.30,476198.97,593093.30,459630.01,609662.26
state,North Dakota,38,m2026,2050,25,874472.65,489386.80,552008.16,461206.21,580188.75,444341.26,597053.69
state,North Dakota,38,m2026,2051,26,876145.74,474828.43,538527.19,446162.99,567192.63,429007.88,584347.74
state,North Dakota,38,m2026,2052,27,877772.36,460197.71,524951.71,431057.39,554092.03,413618.09,571531.33
state,North Dakota,38,m2026,2053,28,879328.48,445484.33,511270.67,415879.45,540875.55,398162.12,558592.88
state,North Dakota,38,m2026,2054,29,880791.85,430680.61,497475.57,400621.84,527534.34,382632.87,545523.30
state,North Dakota,38,m2026,2055,30,882146.47,415783.41,483562.74,385281.65,514064.50,367027.58,532318.58
county,Adams County,38001,m2026,2025,0,2275.00,2275.00,2275.00,2275.00,2275.00,2275.00,2275.00
county,Adams County,38001,m2026,2026,1,2271.20,2246.06,2278.32,2232.76,2301.00,2226.30,2315.30
county,Adams County,38001,m2026,2027,2,2268.09,2225.24,2283.44,2196.33,2315.34,2166.93,2337.90
county,Adams County,38001,m2026,2028,3,2263.74,2189.37,2283.15,2140.15,2331.82,2077.21,2383.17
county,Adams County,38001,m2026,2029,4,2257.56,2154.78,2279.68,2069.63,2354.62,2013.38,2398.45
county,Adams County,38001,m2026,2030,5,2249.45,2105.35,2241.17,2006.96,2373.59,1896.70,2576.20
county,Adams County,38001,m2026,2031,6,2240.97,2066.96,2218.03,1976.44,2394.87,1876.18,2626.91
county,Adams County,38001,m2026,2032,7,2231.93,2033.63,2210.27,1908.15,2413.02,1831.05,2620.62
county,Adams County,38001,m2026,2033,8,2222.34,1991.57,2212.33,1853.20,2423.03,1757.38,2618.34
county,Adams County,38001,m2026,2034,9,2212.24,1956.35,2188.25,1796.91,2391.99,1731.46,2612.07
county,Adams County,38001,m2026,2035,10,2201.73,1849.84,2073.88,1673.99,2215.65,1572.64,2299.48
county,Adams County,38001,m2026,2036,11,2190.86,1836.77,2049.77,1623.15,2198.71,1498.25,2358.30
county,Adams County,38001,m2026,2037,12,2179.84,1804.62,2030.63,1608.53,2202.63,1487.33,2349.33
county,Adams County,38001,m2026,2038,13,2168.82,1753.06,2025.00,1577.31,2187.90,1488.48,2356.98
county,Adams County,38001,m2026,2039,14,2157.88,1745.55,2004.17,1541.12,2168.03,1447.65,2324.83
county,Adams County,38001,m2026,2040,15,2147.08,1663.11,1947.95,1478.76,2151.73,1387.56,2209.74
county,Adams County,38001,m2026,2041,16,2136.46,1634.28,1946.11,1422.17,2150.36,1369.97,2227.66
county,Adams County,38001,m2026,2042,17,2125.99,1609.52,1938.84,1391.84,2136.22,1327.81,2237.60
county,Adams County,38001,m2026,2043,18,2115.71,1580.44,1919.71,1346.73,2117.28,1290.62,2226.37
county,Adams County,38001,m2026,2044,19,2105.72,1547.84,1897.34,1288.77,2103.04,1241.64,2212.47
county,Adams County,38001,m2026,2045,20,2096.18,1399.65,1967.73,1144.01,2223.37,991.01,2376.37
county,Adams County,38001,m2026,2046,21,2086.86,1359.78,1947.37,1095.35,2211.80,937.10,2370.05
county,Adams County,38001,m2026,2047,22,2072.70,1317.24,1922.51,1044.86,2194.90,881.85,2357.91
county,Adams County,38001,m2026,2048,23,2058.90,1275.49,1898.05,995.33,2178.21,827.66,2345.87
county,Adams County,38001,m2026,2049,24,2045.33,1234.41,1873.84,946.66,2161.60,774.45,2333.81
county,Adams County,38001,m2026,2050,25,2031.83,1193.91,1849.77,898.76,2144.91,722.13,2321.55
county,Adams County,38001,m2026,2051,26,2018.30,1153.90,1825.73,851.57,2128.06,670.64,2308.99
county,Adams County,38001,m2026,2052,27,2004.63,1114.33,1801.64,805.04,2110.94,619.94,2296.04
county,Adams County,38001,m2026,2053,28,1990.76,1075.17,1777.45,759.13,2093.49,570.00,2282.63
county,Adams County,38001,m2026,2054,29,1976.67,1036.40,1753.15,713.85,2075.70,520.82,2268.74
county,Adams County,38001,m2026,2055,30,1962.34,998.03,1728.75,669.20,2057.58,472.41,2254.37
county,Barnes County,38003,m2026,2025,0,10573.00,10573.00,10573.00,10573.00,10573.00,10573.00,10573.00
county,Barnes County,38003,m2026,2026,1,10585.14,10467.97,10618.31,10405.99,10724.04,10375.89,10790.68
county,Barnes County,38003,m2026,2027,2,10584.17,10384.21,10655.78,10249.30,10804.65,10112.08,10909.94
county,Barnes County,38003,m2026,2028,3,10566.83,10219.67,10657.41,9989.91,10884.61,9696.10,11124.31
county,Barnes County,38003,m2026,2029,4,10536.52,10056.79,10639.73,9659.37,10989.49,9396.84,11194.09
county,Barnes County,38003,m2026,2030,5,10495.99,9823.63,10457.33,9364.52,11075.23,8850.03,12020.61
county,Barnes County,38003,m2026,2031,6,10449.43,9638.06,10342.45,9215.98,11167.07,8748.45,12249.04
county,Barnes County,38003,m2026,2032,7,10398.36,9474.48,10297.44,8889.89,11242.00,8530.69,12209.22
county,Barnes County,38003,m2026,2033,8,10344.05,9269.91,10297.49,8625.89,11278.17,8179.89,12187.30
county,Barnes County,38003,m2026,2034,9,10287.30,9097.37,10175.75,8355.94,11123.18,8051.61,12146.61
county,Barnes County,38003,m2026,2035,10,10228.74,8593.91,9634.76,7776.98,10293.41,7306.11,10682.86
county,Barnes County,38003,m2026,2036,11,10168.86,8525.36,9513.97,7533.85,10205.27,6954.13,10946.01
county,Barnes County,38003,m2026,2037,12,10109.52,8369.34,9417.53,7459.91,10215.20,6897.82,10895.55
county,Barnes County,38003,m2026,2038,13,10051.74,8124.85,9385.18,7310.29,10140.19,6898.59,10923.79
county,Barnes County,38003,m2026,2039,14,9995.87,8085.83,9283.87,7138.89,10042.89,6705.89,10769.22
county,Barnes County,38003,m2026,2040,15,9941.88,7700.91,9019.84,6847.28,9963.44,6424.99,10232.05
county,Barnes County,38003,m2026,2041,16,9886.25,7562.47,9005.40,6580.93,9950.55,6339.37,10308.24
county,Barnes County,38003,m2026,2042,17,9827.83,7440.31,8962.68,6434.08,9875.10,6138.06,10343.76
county,Barnes County,38003,m2026,2043,18,9765.93,7295.16,8861.19,6216.37,9773.17,5957.38,10276.75
county,Barnes County,38003,m2026,2044,19,9700.72,7130.65,8740.74,5937.17,9688.36,5720.02,10192.50
county,Barnes County,38003,m2026,2045,20,9633.45,6432.41,9043.15,5257.54,10218.02,4554.43,10921.13
county,Barnes County,38003,m2026,2046,21,9567.42,6234.04,8927.93,5021.75,10140.22,4296.24,10865.73
county,Barnes County,38003,m2026,2047,22,9481.62,6025.75,8794.60,4779.73,10040.63,4034.03,10786.33
county,Barnes County,38003,m2026,2048,23,9399.47,5822.96,8665.12,4543.95,9944.14,3778.51,10709.58
county,Barnes County,38003,m2026,2049,24,9320.89,5625.42,8539.40,4314.08,9850.73,3529.30,10635.52
county,Barnes County,38003,m2026,2050,25,9245.57,5432.71,8417.11,4089.69,9760.13,3285.95,10563.87
county,Barnes County,38003,m2026,2051,26,9173.23,5244.52,8297.98,3870.41,9672.09,3048.07,10494.43
county,Barnes County,38003,m2026,2052,27,9103.49,5060.45,8181.65,3655.86,9586.24,2815.27,10426.84
county,Barnes County,38003,m2026,2053,28,9035.81,4880.06,8067.62,3445.61,9502.07,2587.15,10360.53
county,Barnes County,38003,m2026,2054,29,8969.47,4702.86,7955.23,3239.24,9418.85,2363.32,10294.77
county,Barnes County,38003,m2026,2055,30,8903.72,4528.37,7843.82,3036.36,9335.83,2143.46,10228.73
county,Benson County,38005,m2026,2025,0,5759.00,5759.00,5759.00,5759.00,5759.00,5759.00,5759.00
county,Benson County,38005,m2026,2026,1,5746.30,5682.69,5764.30,5649.04,5821.70,5632.70,5857.87
county,Benson County,38005,m2026,2027,2,5732.24,5623.94,5771.02,5550.88,5851.65,5476.56,5908.67
county,Benson County,38005,m2026,2028,3,5716.66,5528.84,5765.66,5404.54,5888.58,5245.59,6018.26
county,Benson County,38005,m2026,2029,4,5699.77,5440.25,5755.60,5225.27,5944.80,5083.26,6055.48
county,Benson County,38005,m2026,2030,5,5682.07,5318.09,5661.14,5069.54,5995.65,4791.02,6507.44
county,Benson County,38005,m2026,2031,6,5664.16,5224.35,5606.17,4995.56,6053.15,4742.13,6639.64
county,Benson County,38005,m2026,2032,7,5646.42,5144.74,5591.62,4827.31,6104.53,4632.26,6629.74
county,Benson County,38005,m2026,2033,8,5629.04,5044.52,5603.71,4694.05,6137.38,4451.35,6632.11
county,Benson County,38005,m2026,2034,9,5611.95,4962.82,5551.10,4558.36,6067.95,4392.33,6626.25
county,Benson County,38005,m2026,2035,10,5594.98,4700.75,5270.08,4253.91,5630.36,3996.34,5843.38
county,Benson County,38005,m2026,2036,11,5578.36,4676.79,5219.11,4132.87,5598.34,3814.85,6004.69
county,Benson County,38005,m2026,2037,12,5561.96,4604.57,5181.25,4104.22,5620.10,3794.98,5994.41
county,Benson County,38005,m2026,2038,13,5545.77,4482.66,5178.01,4033.25,5594.57,3806.11,6026.90
county,Benson County,38005,m2026,2039,14,5529.99,4473.31,5136.10,3949.43,5556.01,3709.89,5957.83
county,Benson County,38005,m2026,2040,15,5514.88,4271.78,5003.41,3798.26,5526.83,3564.02,5675.84
county,Benson County,38005,m2026,2041,16,5499.66,4206.95,5009.65,3660.93,5535.43,3526.55,5734.41
county,Benson County,38005,m2026,2042,17,5484.04,4151.78,5001.28,3590.29,5510.42,3425.11,5771.94
county,Benson County,38005,m2026,2043,18,5468.12,4084.69,4961.55,3480.66,5472.18,3335.65,5754.14
county,Benson County,38005,m2026,2044,19,5452.00,4007.57,4912.47,3336.81,5445.05,3214.77,5728.39
county,Benson County,38005,m2026,2045,20,5435.83,3629.59,5102.73,2966.65,5765.67,2569.91,6162.42
county,Benson County,38005,m2026,2046,21,5421.25,3532.43,5058.89,2845.51,5745.82,2434.41,6156.92
county,Benson County,38005,m2026,2047,22,5388.23,3424.33,4997.81,2716.23,5705.91,2292.47,6129.67
county,Benson County,38005,m2026,2048,23,5356.28,3318.21,4937.81,2589.37,5666.66,2153.18,6102.85
county,Benson County,38005,m2026,2049,24,5325.36,3214.00,4878.86,2464.79,5628.07,2016.41,6076.45
county,Benson County,38005,m2026,2050,25,5295.39,3111.58,4820.89,2342.37,5590.11,1882.02,6050.45
county,Benson County,38005,m2026,2051,26,5265.46,3010.37,4763.06,2221.63,5551.80,1749.60,6023.83
county,Benson County,38005,m2026,2052,27,5234.88,2909.97,4704.79,2102.27,5512.49,1618.90,5995.86
county,Benson County,38005,m2026,2053,28,5203.62,2810.37,4646.05,1984.29,5472.14,1489.91,5966.51
county,Benson County,38005,m2026,2054,29,5171.71,2711.62,4586.91,1867.71,5430.82,1362.67,5935.86
county,Benson County,38005,m2026,2055,30,5139.27,2613.80,4527.49,1752.60,5388.68,1237.21,5904.07
county,Billings County,38007,m2026,2025,0,1071.00,1071.00,1071.00,1071.00,1071.00,1071.00,1071.00
county,Billings County,38007,m2026,2026,1,1093.59,1081.49,1097.02,1075.08,1107.94,1071.97,1114.83
county,Billings County,38007,m2026,2027,2,1118.13,1097.01,1125.70,1082.76,1141.42,1068.26,1152.55
county,Billings County,38007,m2026,2028,3,1142.53,1104.99,1152.32,1080.15,1176.89,1048.38,1202.81
county,Billings County,38007,m2026,2029,4,1165.73,1112.65,1177.14,1068.68,1215.84,1039.64,1238.48
county,Billings County,38007,m2026,2030,5,1187.59,1111.51,1183.21,1059.56,1253.12,1001.35,1360.09
county,Billings County,38007,m2026,2031,6,1209.73,1115.80,1197.35,1066.94,1292.81,1012.81,1418.08
county,Billings County,38007,m2026,2032,7,1232.61,1123.10,1220.65,1053.80,1332.62,1011.22,1447.27
county,Billings County,38007,m2026,2033,8,1256.49,1126.02,1250.84,1047.79,1369.96,993.61,1480.39
county,Billings County,38007,m2026,2034,9,1281.45,1133.23,1267.56,1040.87,1385.57,1002.96,1513.06
county,Billings County,38007,m2026,2035,10,1307.46,1098.49,1231.53,994.07,1315.72,933.88,1365.50
county,Billings County,38007,m2026,2036,11,1334.49,1118.81,1248.55,988.69,1339.27,912.62,1436.48
county,Billings County,38007,m2026,2037,12,1362.13,1127.66,1268.89,1005.13,1376.37,929.39,1468.04
county,Billings County,38007,m2026,2038,13,1389.88,1123.44,1297.71,1010.81,1402.11,953.89,1510.46
county,Billings County,38007,m2026,2039,14,1417.46,1146.61,1316.50,1012.33,1424.13,950.93,1527.13
county,Billings County,38007,m2026,2040,15,1444.80,1119.13,1310.80,995.07,1447.93,933.71,1486.96
county,Billings County,38007,m2026,2041,16,1469.70,1124.25,1338.75,978.33,1479.26,942.42,1532.44
county,Billings County,38007,m2026,2042,17,1492.32,1129.78,1360.95,976.99,1499.49,932.04,1570.66
county,Billings County,38007,m2026,2043,18,1512.51,1129.85,1372.39,962.77,1513.63,922.66,1591.62
county,Billings County,38007,m2026,2044,19,1530.27,1124.85,1378.84,936.58,1528.32,902.32,1607.85
county,Billings County,38007,m2026,2045,20,1545.47,1031.93,1450.77,843.45,1639.25,730.66,1752.05
county,Billings County,38007,m2026,2046,21,1561.00,1017.14,1456.67,819.34,1654.46,700.97,1772.84
county,Billings County,38007,m2026,2047,22,1572.67,999.46,1458.71,792.79,1665.39,669.10,1789.07
county,Billings County,38007,m2026,2048,23,1583.88,981.21,1460.14,765.69,1675.66,636.71,1804.65
county,Billings County,38007,m2026,2049,24,1594.36,962.24,1460.69,737.93,1684.99,603.69,1819.23
county,Billings County,38007,m2026,2050,25,1603.89,942.45,1460.17,709.46,1693.15,570.03,1832.58
county,Billings County,38007,m2026,2051,26,1612.22,921.74,1458.40,680.24,1699.90,535.71,1844.43
county,Billings County,38007,m2026,2052,27,1619.84,900.44,1455.81,650.51,1705.74,500.94,1855.31
county,Billings County,38007,m2026,2053,28,1627.20,878.82,1452.85,620.50,1711.17,465.90,1865.76
county,Billings County,38007,m2026,2054,29,1634.62,857.06,1449.78,590.33,1716.52,430.70,1876.14
county,Billings County,38007,m2026,2055,30,1642.32,835.27,1446.82,560.07,1722.02,395.37,1886.72
county,Bottineau County,38009,m2026,2025,0,6284.00,6284.00,6284.00,6284.00,6284.00,6284.00,6284.00
county,Bottineau County,38009,m2026,2026,1,6257.54,6188.27,6277.15,6151.64,6339.65,6133.84,6379.05
county,Bottineau County,38009,m2026,2027,2,6228.22,6110.55,6270.36,6031.17,6357.96,5950.42,6419.92
county,Bottineau County,38009,m2026,2028,3,6195.41,5991.87,6248.52,5857.16,6381.73,5684.90,6522.27
county,Bottineau County,38009,m2026,2029,4,6159.48,5879.04,6219.82,5646.72,6424.28,5493.25,6543.88
county,Bottineau County,38009,m2026,2030,5,6121.45,5729.32,6098.90,5461.56,6459.28,5161.50,7010.64
county,Bottineau County,38009,m2026,2031,6,6081.69,5609.46,6019.42,5363.80,6499.36,5091.70,7129.08
county,Bottineau County,38009,m2026,2032,7,6041.14,5504.39,5982.51,5164.76,6531.27,4956.08,7093.19
county,Bottineau County,38009,m2026,2033,8,6000.59,5377.48,5973.58,5003.89,6542.48,4745.16,7069.86
county,Bottineau County,38009,m2026,2034,9,5960.61,5271.15,5895.98,4841.56,6444.94,4665.22,7037.93
county,Bottineau County,38009,m2026,2035,10,5921.57,4975.14,5577.70,4502.21,5959.01,4229.62,6184.47
county,Bottineau County,38009,m2026,2036,11,5883.92,4932.96,5504.98,4359.24,5904.98,4023.81,6333.59
county,Bottineau County,38009,m2026,2037,12,5847.84,4841.24,5447.56,4315.18,5908.97,3990.04,6302.53
county,Bottineau County,38009,m2026,2038,13,5813.55,4699.11,5428.04,4228.00,5864.71,3989.89,6317.92
county,Bottineau County,38009,m2026,2039,14,5781.23,4676.54,5369.44,4128.86,5808.42,3878.43,6228.51
county,Bottineau County,38009,m2026,2040,15,5751.00,4454.69,5217.64,3960.89,5763.47,3716.62,5918.86
